Battery temp, Charger temp, Battery voltage, Battery current, Battery capacity
30,Not,8458,4438,67
30,Not,8458,4439,67
30,Not,8461,4438,67
30,Not,8461,4438,67
30,Not,8461,4438,67
30,Not,8462,4438,67
30,Not,8461,4438,67
30,Not,8461,4438,67
30,Not,8461,4438,67
30,Not,8462,4438,67
30,Not,8462,4438,67
30,Not,8462,4438,67
30,Not,8463,4438,67
30,Not,8463,4438,67
30,Not,8464,4438,67
30,Not,8464,4438,67
30,Not,8465,4438,67
30,Not,8465,4438,67
30,Not,8467,4439,67
30,Not,8467,4438,67
30,Not,8467,4439,67
30,Not,8468,4438,67
30,Not,8468,4438,68
30,Not,8468,4439,68
30,Not,8468,4438,68
30,Not,8469,4438,68
30,Not,8468,4438,68
30,Not,8468,4439,68
30,Not,8469,4438,68
30,Not,8469,4438,68
30,Not,8470,4438,68
30,Not,8469,4439,68
30,Not,8470,4438,68
30,Not,8470,4439,68
30,Not,8470,4438,68
30,Not,8471,4438,68
30,Not,8471,4438,68
30,Not,8471,4438,68
30,Not,8472,4439,68
30,Not,8474,4438,68
30,Not,8474,4439,68
30,Not,8475,4439,68
30,Not,8475,4438,68
30,Not,8474,4438,68
30,Not,8475,4438,68
30,Not,8475,4438,68
30,Not,8475,4438,68
30,Not,8476,4438,68
30,Not,8476,4439,68
30,Not,8476,4438,68
30,Not,8477,4438,68
30,Not,8477,4438,68
30,Not,8478,4438,68
30,Not,8478,4438,68
30,Not,8478,4438,68
30,Not,8479,4438,68
30,Not,8481,4439,68
30,Not,8482,4438,68
30,Not,8482,4438,68
30,Not,8480,4438,68
30,Not,8482,4439,68
30,Not,8483,4438,68
30,Not,8483,4438,68
30,Not,8483,4438,68
30,Not,8483,4438,68
30,Not,8482,4438,68
30,Not,8483,4438,68
30,Not,8483,4438,68
30,Not,8484,4439,68
30,Not,8484,4439,68
30,Not,8484,4438,68
30,Not,8485,4439,69
30,Not,8485,4438,69
30,Not,8485,4439,69
30,Not,8486,4438,69
30,Not,8486,4438,69
30,Not,8486,4439,69
30,Not,8489,4438,69
30,Not,8489,4439,69
30,Not,8489,4438,69
30,Not,8490,4438,69
30,Not,8489,4439,69
30,Not,8489,4438,69
30,Not,8489,4438,69
30,Not,8490,4438,69
30,Not,8490,4438,69
30,Not,8491,4438,69
30,Not,8491,4438,69
30,Not,8492,4438,69
30,Not,8492,4438,69
30,Not,8493,4438,69
30,Not,8493,4438,69
30,Not,8493,4439,69
30,Not,8494,4438,69
30,Not,8495,4438,69
30,Not,8494,4438,69
30,Not,8494,4438,69
30,Not,8494,4438,69
30,Not,8495,4438,69
30,Not,8497,4438,69
30,Not,8498,4438,69
30,Not,8498,4439,69
30,Not,8498,4438,69
30,Not,8497,4438,69
30,Not,8498,4438,69
30,Not,8498,4438,69
30,Not,8498,4439,69
30,Not,8499,4438,69
30,Not,8499,4439,69
30,Not,8499,4438,69
30,Not,8500,4438,69
30,Not,8500,4438,69
30,Not,8500,4439,69
30,Not,8501,4438,69
30,Not,8501,4438,69
30,Not,8502,4438,69
30,Not,8504,4438,69
30,Not,8504,4439,69
30,Not,8504,4438,69
30,Not,8505,4438,69
30,Not,8504,4439,70
30,Not,8504,4438,70
30,Not,8505,4438,70
30,Not,8505,4438,70
30,Not,8505,4438,70
30,Not,8506,4439,70
30,Not,8507,4438,70
30,Not,8507,4439,70
30,Not,8507,4438,70
30,Not,8508,4438,70
30,Not,8508,4439,70
30,Not,8509,4438,70
30,Not,8510,4438,70
30,Not,8509,4438,70
30,Not,8509,4438,70
30,Not,8510,4438,70
30,Not,8510,4438,70
30,Not,8512,4438,70
30,Not,8513,4438,70
30,Not,8513,4438,70
30,Not,8513,4438,70
30,Not,8512,4438,70
30,Not,8513,4438,70
30,Not,8513,4438,70
30,Not,8513,4439,70
30,Not,8513,4439,70
30,Not,8514,4438,70
30,Not,8514,4438,70
30,Not,8515,4438,70
30,Not,8515,4438,70
30,Not,8516,4438,70
30,Not,8516,4439,70
30,Not,8517,4438,70
30,Not,8517,4439,70
30,Not,8519,4439,70
30,Not,8519,4438,70
30,Not,8520,4438,70
30,Not,8520,4438,70
30,Not,8519,4438,70
30,Not,8520,4438,70
30,Not,8520,4438,70
30,Not,8521,4438,70
30,Not,8521,4438,70
30,Not,8522,4438,70
30,Not,8522,4438,70
30,Not,8522,4438,70
30,Not,8523,4438,70
30,Not,8523,4438,70
30,Not,8524,4439,70
30,Not,8524,4438,71
30,Not,8524,4438,71
30,Not,8524,4439,71
30,Not,8524,4438,71
30,Not,8525,4438,71
30,Not,8525,4438,71
30,Not,8527,4439,71
30,Not,8528,4438,71
30,Not,8528,4439,71
30,Not,8528,4438,71
30,Not,8527,4438,71
30,Not,8528,4438,71
30,Not,8528,4439,71
30,Not,8528,4438,71
30,Not,8529,4438,71
30,Not,8529,4438,71
30,Not,8530,4438,71
30,Not,8530,4439,71
30,Not,8531,4438,71
30,Not,8531,4438,71
30,Not,8531,4439,71
30,Not,8532,4438,71
30,Not,8532,4438,71
30,Not,8534,4438,71
30,Not,8535,4438,71
30,Not,8535,4439,71
30,Not,8536,4438,71
30,Not,8535,4438,71
30,Not,8536,4439,71
30,Not,8536,4438,71
30,Not,8536,4438,71
30,Not,8537,4439,71
30,Not,8537,4439,71
30,Not,8537,4438,71
30,Not,8536,4422,71
30,Not,8535,4393,71
30,Not,8535,4390,71
30,Not,8535,4387,71
30,Not,8535,4385,71
30,Not,8535,4382,71
30,Not,8535,4379,71
30,Not,8535,4376,71
30,Not,8535,4373,71
30,Not,8536,4371,71
30,Not,8538,4368,71
30,Not,8538,4365,71
30,Not,8538,4363,71
30,Not,8538,4361,71
30,Not,8537,4358,71
30,Not,8537,4355,71
30,Not,8537,4352,72
30,Not,8537,4351,72
30,Not,8537,4346,72
30,Not,8538,4343,72
30,Not,8538,4342,72
30,Not,8538,4339,72
30,Not,8538,4334,72
30,Not,8538,4332,72
30,Not,8538,4330,72
30,Not,8539,4328,72
30,Not,8541,4325,72
30,Not,8541,4324,72
30,Not,8541,4320,72
30,Not,8541,4317,72
30,Not,8540,4314,72
30,Not,8541,4312,72
30,Not,8541,4308,72
30,Not,8541,4306,72
30,Not,8541,4304,72
30,Not,8541,4301,72
30,Not,8541,4298,72
30,Not,8541,4297,72
30,Not,8541,4294,72
30,Not,8541,4291,72
30,Not,8541,4288,72
30,Not,8541,4286,72
30,Not,8541,4283,72
30,Not,8542,4280,72
30,Not,8542,4278,72
30,Not,8542,4276,72
30,Not,8542,4273,72
30,Not,8544,4269,72
30,Not,8544,4267,72
30,Not,8544,4264,72
30,Not,8544,4262,72
30,Not,8543,4258,72
30,Not,8543,4256,72
30,Not,8543,4253,72
30,Not,8543,4251,72
30,Not,8543,4248,72
30,Not,8543,4245,72
30,Not,8544,4243,72
30,Not,8544,4240,72
30,Not,8544,4238,72
30,Not,8544,4234,72
30,Not,8544,4232,72
30,Not,8544,4230,72
30,Not,8545,4227,72
30,Not,8547,4225,72
30,Not,8547,4222,73
30,Not,8547,4220,73
30,Not,8548,4218,73
30,Not,8547,4215,73
30,Not,8547,4212,73
30,Not,8547,4209,73
30,Not,8547,4206,73
30,Not,8547,4203,73
30,Not,8547,4200,73
30,Not,8547,4198,73
30,Not,8547,4196,73
30,Not,8547,4193,73
30,Not,8548,4190,73
30,Not,8548,4188,73
30,Not,8548,4184,73
30,Not,8548,4183,73
30,Not,8548,4179,73
30,Not,8547,4177,73
30,Not,8548,4174,73
30,Not,8548,4172,73
30,Not,8548,4170,73
30,Not,8550,4166,73
30,Not,8550,4164,73
30,Not,8550,4162,73
30,Not,8550,4160,73
30,Not,8549,4157,73
30,Not,8549,4154,73
30,Not,8549,4152,73
30,Not,8549,4150,73
30,Not,8550,4148,73
30,Not,8549,4144,73
30,Not,8549,4142,73
30,Not,8550,4140,73
30,Not,8549,4137,73
30,Not,8551,4134,73
30,Not,8551,4132,73
30,Not,8550,4129,73
30,Not,8551,4127,73
30,Not,8551,4124,73
30,Not,8553,4121,73
30,Not,8553,4119,73
30,Not,8553,4116,73
30,Not,8553,4114,73
30,Not,8552,4112,73
30,Not,8552,4109,73
30,Not,8552,4106,73
30,Not,8552,4104,73
30,Not,8552,4100,73
30,Not,8552,4100,73
30,Not,8552,4096,73
30,Not,8552,4093,73
30,Not,8553,4091,73
30,Not,8553,4088,73
30,Not,8553,4086,74
30,Not,8553,4083,74
30,Not,8553,4081,74
30,Not,8554,4078,74
30,Not,8556,4075,74
30,Not,8556,4072,74
30,Not,8556,4071,74
30,Not,8557,4068,74
30,Not,8555,4064,74
30,Not,8556,4062,74
30,Not,8556,4061,74
30,Not,8556,4058,74
30,Not,8556,4055,74
30,Not,8556,4051,74
30,Not,8556,4050,74
30,Not,8556,4046,74
30,Not,8557,4045,74
30,Not,8557,4041,74
30,Not,8556,4039,74
30,Not,8556,4037,74
30,Not,8556,4035,74
30,Not,8556,4032,74
30,Not,8557,4029,74
30,Not,8557,4027,74
30,Not,8557,4024,74
30,Not,8557,4023,74
30,Not,8559,4019,74
30,Not,8559,4016,74
30,Not,8558,4015,74
30,Not,8559,4012,74
30,Not,8558,4009,74
30,Not,8558,4007,74
30,Not,8558,4004,74
30,Not,8558,4002,74
30,Not,8559,3999,74
30,Not,8559,3997,74
30,Not,8559,3994,74
30,Not,8559,3992,74
30,Not,8559,3989,74
30,Not,8559,3986,74
30,Not,8559,3983,74
30,Not,8559,3981,74
30,Not,8559,3979,74
30,Not,8561,3976,74
30,Not,8562,3974,74
30,Not,8562,3972,74
30,Not,8562,3969,74
30,Not,8561,3967,74
30,Not,8561,3963,74
30,Not,8562,3962,74
30,Not,8561,3960,74
30,Not,8561,3956,74
30,Not,8561,3953,74
30,Not,8561,3952,74
30,Not,8561,3949,75
30,Not,8562,3946,75
30,Not,8562,3943,75
30,Not,8562,3941,75
30,Not,8562,3938,75
30,Not,8562,3936,75
30,Not,8562,3934,75
30,Not,8564,3930,75
30,Not,8564,3929,75
30,Not,8564,3926,75
30,Not,8565,3924,75
30,Not,8564,3921,75
30,Not,8565,3918,75
30,Not,8564,3916,75
30,Not,8564,3913,75
30,Not,8564,3911,75
30,Not,8565,3907,75
30,Not,8564,3906,75
30,Not,8565,3903,75
30,Not,8565,3901,75
30,Not,8565,3898,75
30,Not,8565,3895,75
30,Not,8565,3893,75
30,Not,8565,3890,75
30,Not,8567,3888,75
30,Not,8567,3885,75
30,Not,8568,3883,75
30,Not,8566,3882,75
30,Not,8565,3879,75
30,Not,8568,3878,75
30,Not,8568,3874,75
30,Not,8568,3872,75
30,Not,8568,3869,75
30,Not,8566,3867,75
30,Not,8567,3864,75
30,Not,8567,3862,75
30,Not,8567,3860,75
30,Not,8567,3858,75
30,Not,8567,3855,75
30,Not,8567,3854,75
30,Not,8567,3851,75
30,Not,8568,3849,75
30,Not,8568,3845,75
30,Not,8568,3843,75
30,Not,8568,3840,75
30,Not,8568,3838,75
30,Not,8568,3836,75
30,Not,8570,3832,75
30,Not,8570,3829,75
30,Not,8571,3827,75
30,Not,8570,3825,75
30,Not,8569,3822,75
30,Not,8569,3820,75
30,Not,8569,3818,75
30,Not,8570,3816,75
30,Not,8570,3813,75
30,Not,8570,3811,75
30,Not,8570,3808,76
30,Not,8570,3806,76
30,Not,8570,3803,76
30,Not,8570,3801,76
30,Not,8570,3799,76
30,Not,8571,3796,76
30,Not,8571,3794,76
30,Not,8573,3790,76
30,Not,8573,3788,76
30,Not,8573,3786,76
30,Not,8573,3783,76
30,Not,8574,3781,76
30,Not,8572,3778,76
30,Not,8572,3777,76
30,Not,8572,3774,76
30,Not,8573,3771,76
30,Not,8572,3768,76
30,Not,8572,3766,76
30,Not,8573,3765,76
30,Not,8573,3763,76
30,Not,8574,3759,76
30,Not,8574,3756,76
30,Not,8574,3754,76
30,Not,8574,3752,76
30,Not,8574,3749,76
30,Not,8576,3746,76
30,Not,8576,3746,76
30,Not,8576,3743,76
30,Not,8577,3742,76
30,Not,8577,3739,76
30,Not,8575,3736,76
30,Not,8575,3734,76
30,Not,8575,3731,76
30,Not,8577,3729,76
30,Not,8575,3728,76
30,Not,8575,3724,76
30,Not,8575,3721,76
30,Not,8576,3719,76
30,Not,8576,3718,76
30,Not,8576,3715,76
30,Not,8576,3713,76
30,Not,8576,3711,76
30,Not,8576,3708,76
30,Not,8576,3705,76
30,Not,8576,3703,76
30,Not,8577,3701,76
30,Not,8577,3698,76
30,Not,8579,3694,76
30,Not,8579,3693,76
30,Not,8579,3692,76
30,Not,8579,3689,76
30,Not,8579,3687,76
30,Not,8578,3684,76
30,Not,8578,3682,76
30,Not,8578,3679,76
30,Not,8578,3678,76
30,Not,8578,3674,76
30,Not,8578,3671,76
30,Not,8578,3669,77
30,Not,8579,3667,77
30,Not,8579,3665,77
30,Not,8579,3663,77
30,Not,8579,3660,77
30,Not,8579,3658,77
30,Not,8579,3656,77
30,Not,8581,3652,77
30,Not,8581,3651,77
30,Not,8582,3648,77
30,Not,8582,3646,77
30,Not,8580,3643,77
30,Not,8581,3640,77
30,Not,8581,3638,77
30,Not,8581,3636,77
30,Not,8581,3634,77
30,Not,8581,3631,77
30,Not,8581,3628,77
30,Not,8581,3625,77
30,Not,8581,3623,77
30,Not,8581,3620,77
30,Not,8581,3619,77
30,Not,8582,3615,77
30,Not,8582,3613,77
30,Not,8584,3611,77
30,Not,8585,3610,77
30,Not,8585,3607,77
30,Not,8585,3606,77
30,Not,8585,3603,77
30,Not,8583,3600,77
30,Not,8583,3598,77
30,Not,8584,3596,77
30,Not,8584,3594,77
30,Not,8584,3591,77
30,Not,8584,3590,77
30,Not,8585,3587,77
30,Not,8584,3585,77
30,Not,8584,3582,77
30,Not,8585,3580,77
30,Not,8584,3576,77
30,Not,8585,3575,77
30,Not,8584,3572,77
30,Not,8584,3569,77
30,Not,8584,3568,77
30,Not,8585,3566,77
30,Not,8585,3564,77
30,Not,8585,3561,77
30,Not,8587,3558,77
30,Not,8586,3556,77
30,Not,8587,3554,77
30,Not,8587,3551,77
30,Not,8586,3549,77
30,Not,8586,3546,77
30,Not,8586,3544,77
30,Not,8587,3543,77
30,Not,8587,3542,77
30,Not,8587,3539,77
30,Not,8587,3537,77
30,Not,8587,3534,77
30,Not,8587,3531,77
30,Not,8587,3527,78
30,Not,8587,3526,78
30,Not,8587,3524,78
30,Not,8587,3522,78
30,Not,8589,3519,78
30,Not,8589,3516,78
30,Not,8590,3513,78
30,Not,8590,3511,78
30,Not,8590,3509,78
30,Not,8588,3506,78
30,Not,8588,3503,78
30,Not,8589,3501,78
30,Not,8589,3500,78
30,Not,8589,3498,78
30,Not,8589,3495,78
30,Not,8589,3494,78
30,Not,8589,3490,78
30,Not,8589,3487,78
30,Not,8589,3485,78
30,Not,8589,3482,78
30,Not,8590,3481,78
30,Not,8590,3479,78
30,Not,8592,3476,78
30,Not,8592,3475,78
30,Not,8592,3472,78
30,Not,8592,3472,78
30,Not,8591,3468,78
30,Not,8591,3466,78
30,Not,8592,3465,78
30,Not,8592,3463,78
30,Not,8592,3461,78
30,Not,8592,3457,78
30,Not,8593,3455,78
30,Not,8593,3453,78
30,Not,8593,3451,78
30,Not,8592,3448,78
30,Not,8592,3446,78
30,Not,8593,3444,78
30,Not,8593,3442,78
30,Not,8593,3439,78
30,Not,8595,3436,78
30,Not,8595,3434,78
30,Not,8595,3431,78
30,Not,8595,3429,78
30,Not,8595,3427,78
30,Not,8595,3426,78
30,Not,8595,3422,78
30,Not,8595,3420,78
30,Not,8595,3419,78
30,Not,8594,3417,78
30,Not,8594,3414,78
30,Not,8594,3412,78
30,Not,8594,3410,78
30,Not,8594,3408,78
30,Not,8594,3406,78
30,Not,8594,3404,78
30,Not,8595,3401,78
29,Not,8595,3398,78
30,Not,8595,3396,78
30,Not,8595,3395,78
29,Not,8595,3392,78
29,Not,8596,3390,78
30,Not,8597,3388,78
29,Not,8598,3386,79
29,Not,8598,3384,79
29,Not,8598,3382,79
29,Not,8597,3380,79
29,Not,8596,3377,79
29,Not,8597,3376,79
29,Not,8597,3372,79
29,Not,8597,3370,79
29,Not,8596,3368,79
29,Not,8597,3365,79
29,Not,8597,3364,79
29,Not,8597,3361,79
29,Not,8597,3358,79
29,Not,8598,3357,79
29,Not,8598,3354,79
29,Not,8598,3352,79
29,Not,8600,3350,79
29,Not,8600,3348,79
29,Not,8600,3348,79
29,Not,8600,3344,79
29,Not,8600,3342,79
29,Not,8599,3339,79
29,Not,8599,3337,79
29,Not,8599,3335,79
29,Not,8599,3332,79
29,Not,8599,3330,79
29,Not,8599,3327,79
29,Not,8599,3326,79
29,Not,8599,3324,79
29,Not,8599,3322,79
29,Not,8600,3319,79
29,Not,8600,3317,79
29,Not,8601,3315,79
29,Not,8601,3313,79
29,Not,8603,3310,79
29,Not,8603,3308,79
29,Not,8603,3306,79
29,Not,8603,3304,79
29,Not,8603,3302,79
29,Not,8602,3299,79
29,Not,8602,3298,79
29,Not,8602,3295,79
29,Not,8602,3293,79
29,Not,8602,3291,79
29,Not,8602,3290,79
29,Not,8602,3286,79
29,Not,8602,3285,79
29,Not,8602,3283,79
29,Not,8602,3280,79
29,Not,8602,3278,79
29,Not,8602,3276,79
29,Not,8602,3274,79
29,Not,8602,3271,79
29,Not,8603,3269,79
29,Not,8603,3268,79
29,Not,8603,3265,79
29,Not,8603,3264,79
29,Not,8605,3260,79
29,Not,8605,3258,79
29,Not,8605,3256,79
29,Not,8605,3254,79
29,Not,8604,3250,79
29,Not,8604,3249,79
29,Not,8604,3246,79
29,Not,8604,3244,79
29,Not,8604,3242,80
29,Not,8604,3240,80
29,Not,8605,3238,80
29,Not,8604,3236,80
29,Not,8605,3234,80
29,Not,8605,3231,80
29,Not,8605,3231,80
29,Not,8605,3228,80
29,Not,8605,3226,80
29,Not,8607,3223,80
29,Not,8607,3220,80
29,Not,8607,3218,80
29,Not,8608,3217,80
29,Not,8606,3214,80
29,Not,8606,3213,80
29,Not,8606,3210,80
29,Not,8606,3208,80
29,Not,8606,3206,80
29,Not,8606,3203,80
29,Not,8607,3201,80
29,Not,8607,3199,80
29,Not,8607,3197,80
29,Not,8607,3193,80
29,Not,8607,3193,80
29,Not,8607,3190,80
29,Not,8607,3188,80
29,Not,8607,3185,80
29,Not,8610,3183,80
29,Not,8610,3182,80
29,Not,8610,3180,80
29,Not,8611,3178,80
29,Not,8609,3175,80
29,Not,8609,3173,80
29,Not,8609,3172,80
29,Not,8609,3170,80
29,Not,8609,3168,80
29,Not,8609,3164,80
29,Not,8609,3164,80
29,Not,8610,3161,80
29,Not,8610,3158,80
29,Not,8610,3157,80
29,Not,8610,3155,80
29,Not,8610,3153,80
29,Not,8610,3151,80
29,Not,8610,3149,80
29,Not,8610,3146,80
29,Not,8610,3145,80
29,Not,8610,3143,80
29,Not,8610,3141,80
29,Not,8611,3139,80
29,Not,8613,3137,80
29,Not,8612,3134,80
29,Not,8613,3133,80
29,Not,8611,3130,80
29,Not,8611,3128,80
29,Not,8611,3126,80
29,Not,8612,3124,80
29,Not,8612,3122,80
29,Not,8611,3119,80
29,Not,8611,3117,80
29,Not,8611,3115,80
29,Not,8612,3114,80
29,Not,8612,3112,80
29,Not,8612,3110,80
29,Not,8612,3108,80
29,Not,8612,3107,80
29,Not,8614,3104,80
29,Not,8614,3101,80
29,Not,8614,3100,80
29,Not,8615,3098,81
29,Not,8615,3096,81
29,Not,8613,3094,81
29,Not,8614,3092,81
29,Not,8614,3089,81
29,Not,8614,3088,81
29,Not,8614,3085,81
29,Not,8614,3083,81
29,Not,8614,3080,81
29,Not,8614,3078,81
29,Not,8614,3075,81
29,Not,8614,3074,81
29,Not,8614,3072,81
29,Not,8615,3072,81
29,Not,8615,3068,81
29,Not,8617,3066,81
29,Not,8617,3064,81
29,Not,8617,3061,81
29,Not,8617,3060,81
29,Not,8615,3057,81
29,Not,8616,3056,81
29,Not,8616,3054,81
29,Not,8616,3052,81
29,Not,8616,3050,81
29,Not,8616,3049,81
29,Not,8616,3046,81
29,Not,8616,3044,81
29,Not,8617,3043,81
29,Not,8617,3039,81
29,Not,8618,3037,81
29,Not,8618,3036,81
29,Not,8618,3034,81
29,Not,8619,3031,81
29,Not,8619,3030,81
29,Not,8619,3027,81
29,Not,8620,3026,81
29,Not,8618,3025,81
29,Not,8619,3022,81
29,Not,8619,3020,81
29,Not,8619,3018,81
29,Not,8620,3016,81
29,Not,8619,3013,81
29,Not,8618,3012,81
29,Not,8619,3009,81
29,Not,8619,3008,81
29,Not,8618,3006,81
29,Not,8618,3003,81
29,Not,8619,3002,81
29,Not,8619,2999,81
29,Not,8619,2997,81
29,Not,8619,2996,81
29,Not,8619,2995,81
29,Not,8619,2992,81
29,Not,8619,2990,81
29,Not,8621,2989,81
29,Not,8622,2986,81
29,Not,8622,2984,81
29,Not,8622,2981,81
29,Not,8620,2978,81
29,Not,8620,2977,81
29,Not,8620,2975,81
29,Not,8621,2974,81
29,Not,8621,2972,81
29,Not,8620,2969,81
29,Not,8621,2967,81
29,Not,8621,2965,81
29,Not,8621,2964,81
29,Not,8621,2961,81
29,Not,8621,2959,81
29,Not,8621,2957,81
29,Not,8622,2956,81
29,Not,8622,2955,81
29,Not,8624,2953,82
29,Not,8624,2950,82
29,Not,8624,2948,82
29,Not,8624,2946,82
29,Not,8623,2943,82
29,Not,8623,2940,82
29,Not,8623,2939,82
29,Not,8623,2938,82
29,Not,8623,2935,82
29,Not,8623,2932,82
29,Not,8623,2931,82
29,Not,8622,2929,82
29,Not,8623,2927,82
29,Not,8623,2924,82
29,Not,8623,2923,82
29,Not,8623,2922,82
29,Not,8624,2919,82
29,Not,8623,2917,82
29,Not,8626,2915,82
29,Not,8626,2914,82
29,Not,8626,2912,82
29,Not,8627,2910,82
29,Not,8625,2908,82
29,Not,8626,2906,82
29,Not,8626,2904,82
29,Not,8626,2903,82
29,Not,8626,2899,82
29,Not,8626,2897,82
29,Not,8626,2896,82
29,Not,8626,2893,82
29,Not,8626,2891,82
29,Not,8626,2891,82
29,Not,8626,2888,82
29,Not,8626,2886,82
29,Not,8626,2884,82
29,Not,8627,2883,82
29,Not,8629,2881,82
29,Not,8629,2878,82
29,Not,8629,2876,82
29,Not,8629,2875,82
29,Not,8629,2872,82
29,Not,8629,2870,82
29,Not,8629,2868,82
29,Not,8628,2867,82
29,Not,8627,2865,82
29,Not,8628,2864,82
29,Not,8628,2861,82
29,Not,8628,2859,82
29,Not,8628,2857,82
29,Not,8627,2854,82
29,Not,8627,2853,82
29,Not,8628,2852,82
29,Not,8628,2851,82
29,Not,8628,2848,82
29,Not,8628,2846,82
29,Not,8628,2844,82
29,Not,8628,2842,82
29,Not,8628,2839,82
29,Not,8630,2838,82
29,Not,8630,2837,82
29,Not,8631,2834,82
29,Not,8631,2833,82
29,Not,8631,2830,82
29,Not,8630,2828,82
29,Not,8620,2551,82
29,Not,8630,2828,82
29,Not,8630,2825,82
29,Not,8630,2823,82
29,Not,8630,2821,82
29,Not,8630,2818,82
29,Not,8630,2817,82
29,Not,8630,2814,82
29,Not,8630,2813,82
29,Not,8630,2810,82
29,Not,8630,2809,82
29,Not,8630,2807,83
29,Not,8630,2805,83
29,Not,8630,2803,83
29,Not,8632,2801,83
29,Not,8632,2798,83
29,Not,8633,2797,83
29,Not,8633,2795,83
29,Not,8632,2793,83
29,Not,8632,2791,83
29,Not,8632,2790,83
29,Not,8632,2788,83
29,Not,8632,2785,83
29,Not,8632,2783,83
29,Not,8632,2782,83
29,Not,8632,2779,83
29,Not,8632,2778,83
29,Not,8632,2776,83
29,Not,8632,2774,83
29,Not,8632,2772,83
29,Not,8632,2770,83
29,Not,8634,2768,83
29,Not,8635,2767,83
29,Not,8635,2764,83
29,Not,8635,2763,83
29,Not,8635,2762,83
29,Not,8634,2758,83
29,Not,8633,2756,83
29,Not,8634,2755,83
29,Not,8634,2753,83
29,Not,8633,2751,83
29,Not,8634,2748,83
29,Not,8634,2748,83
29,Not,8634,2747,83
29,Not,8634,2744,83
29,Not,8634,2742,83
29,Not,8634,2740,83
29,Not,8635,2738,83
29,Not,8635,2737,83
29,Not,8637,2734,83
29,Not,8637,2732,83
29,Not,8637,2730,83
29,Not,8637,2728,83
29,Not,8636,2727,83
29,Not,8636,2725,83
29,Not,8636,2722,83
29,Not,8636,2720,83
29,Not,8636,2719,83
29,Not,8636,2717,83
29,Not,8636,2715,83
29,Not,8636,2714,83
29,Not,8636,2711,83
29,Not,8637,2709,83
29,Not,8637,2708,83
29,Not,8637,2706,83
29,Not,8637,2705,83
29,Not,8637,2703,83
29,Not,8639,2700,83
29,Not,8639,2698,83
29,Not,8639,2696,83
29,Not,8639,2694,83
29,Not,8638,2692,83
29,Not,8638,2690,83
29,Not,8638,2690,83
29,Not,8638,2687,83
29,Not,8638,2685,83
29,Not,8638,2684,83
29,Not,8638,2680,83
29,Not,8638,2679,83
29,Not,8638,2678,83
29,Not,8638,2676,83
29,Not,8638,2674,83
29,Not,8638,2672,83
29,Not,8638,2671,83
29,Not,8638,2668,83
29,Not,8638,2667,83
29,Not,8638,2664,83
29,Not,8639,2664,83
29,Not,8639,2662,83
29,Not,8641,2660,83
29,Not,8641,2658,83
29,Not,8641,2656,84
29,Not,8641,2654,84
29,Not,8640,2653,84
29,Not,8640,2651,84
29,Not,8640,2649,84
29,Not,8640,2648,84
29,Not,8641,2646,84
29,Not,8640,2643,84
29,Not,8640,2642,84
29,Not,8640,2641,84
29,Not,8640,2639,84
29,Not,8640,2637,84
29,Not,8640,2634,84
29,Not,8640,2633,84
29,Not,8641,2631,84
29,Not,8643,2628,84
29,Not,8643,2628,84
29,Not,8643,2625,84
29,Not,8643,2624,84
29,Not,8643,2621,84
29,Not,8642,2620,84
29,Not,8642,2619,84
29,Not,8642,2617,84
29,Not,8642,2614,84
29,Not,8642,2613,84
29,Not,8642,2611,84
29,Not,8642,2609,84
29,Not,8642,2607,84
29,Not,8642,2605,84
29,Not,8642,2604,84
29,Not,8642,2602,84
29,Not,8642,2600,84
29,Not,8643,2599,84
29,Not,8645,2597,84
29,Not,8645,2594,84
29,Not,8645,2593,84
29,Not,8645,2593,84
29,Not,8645,2589,84
29,Not,8644,2587,84
29,Not,8644,2585,84
29,Not,8643,2584,84
29,Not,8645,2581,84
29,Not,8644,2579,84
29,Not,8645,2578,84
29,Not,8645,2576,84
29,Not,8645,2575,84
29,Not,8645,2572,84
29,Not,8645,2571,84
29,Not,8645,2570,84
29,Not,8645,2568,84
29,Not,8645,2566,84
29,Not,8647,2564,84
29,Not,8647,2562,84
29,Not,8647,2560,84
29,Not,8647,2559,84
29,Not,8647,2557,84
29,Not,8646,2555,84
29,Not,8646,2553,84
29,Not,8647,2552,84
29,Not,8647,2551,84
29,Not,8646,2549,84
29,Not,8646,2547,84
29,Not,8646,2545,84
29,Not,8646,2544,84
29,Not,8646,2543,84
29,Not,8646,2540,84
29,Not,8646,2538,84
29,Not,8646,2537,84
29,Not,8646,2535,84
29,Not,8646,2532,84
29,Not,8646,2531,84
29,Not,8646,2530,84
29,Not,8647,2528,84
29,Not,8647,2526,84
29,Not,8649,2525,84
29,Not,8649,2523,84
29,Not,8649,2522,84
29,Not,8649,2519,84
29,Not,8648,2517,84
29,Not,8648,2516,84
29,Not,8648,2513,84
29,Not,8648,2512,84
29,Not,8648,2510,84
29,Not,8648,2508,84
29,Not,8648,2507,84
29,Not,8648,2505,84
29,Not,8648,2504,85
29,Not,8648,2502,85
29,Not,8648,2501,85
29,Not,8648,2498,85
29,Not,8649,2497,85
29,Not,8649,2495,85
29,Not,8651,2493,85
29,Not,8651,2491,85
29,Not,8651,2489,85
29,Not,8651,2488,85
29,Not,8649,2486,85
29,Not,8650,2484,85
29,Not,8650,2483,85
29,Not,8650,2482,85
